1433,0,c-1
1484,0,c-1
1756,0,c-1
2921,0,c-1
3191,0,c-1
3295,0,c-1
3308,0,c-1
3360,0,c-1
3373,0,c-1
3728,0,c-1
3841,0,c-1
4721,0,c-1
4882,0,c-1
5212,0,c-1
5478,0,c-1
5557,0,c-1
5579,0,c-1
5718,0,c-1
5725,0,c-1
5742,0,c-1
6022,0,c-1
6118,0,c-1
6354,0,c-1
6406,0,c-1
6642,0,c-1
6830,0,c-1
7025,0,c-1
7038,0,c-1
7082,0,c-1
7095,0,c-1
7180,0,c-1
7187,0,c-1
7203,0,c-1
7321,0,c-1
7342,0,c-1
7484,0,c-1
7497,0,c-1
7596,0,c-1
7617,0,c-1
8127,0,c-1
8148,0,c-1
8315,0,c-1
8328,0,c-1
8446,0,c-1
8467,0,c-1
8732,0,c-1
8948,0,c-1
9390,0,c-1
9794,0,c-1
10507,0,c-1
10538,0,c-1
11626,0,c-1
11633,0,c-1
11640,0,c-1
11693,0,c-1
11700,0,c-1
11707,0,c-1
11723,0,c-1
11831,0,c-1
11838,0,c-1
11845,0,c-1
11866,0,c-1
11899,0,c-1
11913,0,c-1
12140,0,c-1
12236,0,c-1
13022,0,c-1
13036,0,c-1
13132,0,c-1
13153,0,c-1
13320,0,c-1
13333,0,c-1
13451,0,c-1
13472,0,c-1
13737,0,c-1
13952,0,c-1
14575,0,c-1
14582,0,c-1
14597,0,c-1
14748,0,c-1
14761,0,c-1
15003,0,c-1
15108,0,c-1
15184,0,c-1
15197,0,c-1
15326,0,c-1
15398,0,c-1
15411,0,c-1
15463,0,c-1
15476,0,c-1
15819,0,c-1
15886,0,c-1
15911,0,c-1
16221,0,c-1
16929,0,c-1
17225,0,c-1
17808,0,c-1
17925,0,c-1
18224,0,c-1
18673,0,c-1
18687,0,c-1
18715,0,c-1
18791,0,c-1
18806,0,c-1
18851,0,c-1
18868,0,c-1
18979,0,c-1
18986,0,c-1
19002,0,c-1
19026,0,c-1
19039,0,c-1
19534,0,c-1
19541,0,c-1
19583,0,c-1
19629,0,c-1
19738,0,c-1
19745,0,c-1
19769,0,c-1
19794,0,c-1
19810,0,c-1
19854,0,c-1
19869,0,c-1
19908,0,c-1
19922,0,c-1
20055,0,c-1
20062,0,c-1
20078,0,c-1
20437,0,c-1
20920,0,c-1
20928,0,c-1
21027,0,c-1
21183,0,c-1
21190,0,c-1
21333,0,c-1
21340,0,c-1
21347,0,c-1
21354,0,c-1
21361,0,c-1
21368,0,c-1
21375,0,c-1
21382,0,c-1
21389,0,c-1
21396,0,c-1
21429,0,c-1
21454,0,c-1
21735,0,c-1
21773,0,c-1
21816,0,c-1
21823,0,c-1
21840,0,c-1
22076,0,c-1
22172,0,c-1
22381,0,c-1
22482,0,c-1
22518,0,c-1
22532,0,c-1
23188,0,c-1
23393,0,c-1
23400,0,c-1
23416,0,c-1
23574,0,c-1
23587,0,c-1
23744,0,c-1
23751,0,c-1
23783,0,c-1
23796,0,c-1
23987,0,c-1
24044,0,c-1
24247,0,c-1
24335,0,c-1
24342,0,c-1
24349,0,c-1
24483,0,c-1
24561,0,c-1
24568,0,c-1
24575,0,c-1
24601,0,c-1
24688,0,c-1
24757,0,c-1
24809,0,c-1
24839,0,c-1
24908,0,c-1
24924,0,c-1
24965,0,c-1
24980,0,c-1
25254,0,c-1
25279,0,c-1
25535,0,c-1
25542,0,c-1
25549,0,c-1
25556,0,c-1
25619,0,c-1
25626,0,c-1
25633,0,c-1
25674,0,c-1
25681,0,c-1
25688,0,c-1
25707,0,c-1
25766,0,c-1
25773,0,c-1
25788,0,c-1
25903,0,c-1
25916,0,c-1
26409,0,c-1
26422,0,c-1
26482,0,c-1
26499,0,c-1
26789,0,c-1
26872,0,c-1
27184,0,c-1
27817,0,c-1
27894,0,c-1
28013,0,c-1
28274,0,c-1
28287,0,c-1
28318,0,c-1
29111,0,c-1
29132,0,c-1
29299,0,c-1
29312,0,c-1
29430,0,c-1
29451,0,c-1
29716,0,c-1
29931,0,c-1
30246,0,c-1
30326,0,c-1
31711,0,c-1
31718,0,c-1
31826,0,c-1
32905,0,c-1
33194,0,c-1
33598,0,c-1
33605,0,c-1
33660,0,c-1
33872,0,c-1
33922,0,c-1
33973,0,c-1
33986,0,c-1
34078,0,c-1
34085,0,c-1
34485,0,c-1
34568,0,c-1
34585,0,c-1
34637,0,c-1
34652,0,c-1
34709,0,c-1
34722,0,c-1
34749,0,c-1
34762,0,c-1
36772,0,c-1
36811,0,c-1
36858,0,c-1
36865,0,c-1
36887,0,c-1
36924,0,c-1
36940,0,c-1
37000,0,c-1
37015,0,c-1
37106,0,c-1
37120,0,c-1
37196,0,c-1
37231,0,c-1
37361,0,c-1
37378,0,c-1
37427,0,c-1
37441,0,c-1
37508,0,c-1
37521,0,c-1
37565,0,c-1
37578,0,c-1
37875,0,c-1
38503,0,c-1
38877,0,c-1
38884,0,c-1
38891,0,c-1
38912,0,c-1
39109,0,c-1
39143,0,c-1
39526,0,c-1
39657,0,c-1
45138,0,c-1
45145,0,c-1
45152,0,c-1
45191,0,c-1
45573,0,c-1
45692,0,c-1
45762,0,c-1
46091,0,c-1
46131,0,c-1
46253,0,c-1
46298,0,c-1
46532,0,c-1
46539,0,c-1
46598,0,c-1
46898,0,c-1
46905,0,c-1
46912,0,c-1
46937,0,c-1
47649,0,c-1
47803,0,c-1
48193,0,c-1
48225,0,c-1
48309,0,c-1
48316,0,c-1
48506,0,c-1
48529,0,c-1
48670,0,c-1
50471,0,c-1
50484,0,c-1
50528,0,c-1
50541,0,c-1
50772,0,c-1
50913,0,c-1
50920,0,c-1
50927,0,c-1
51084,0,c-1
51451,0,c-1
51470,0,c-1
51687,0,c-1
51783,0,c-1
52445,0,c-1
52539,0,c-1
52915,0,c-1
52932,0,c-1
53126,0,c-1
53209,0,c-1
53439,0,c-1
54004,0,c-1
54018,0,c-1
54046,0,c-1
54159,0,c-1
54176,0,c-1
54298,0,c-1
54315,0,c-1
54564,0,c-1
55324,0,c-1
55492,0,c-1
55885,0,c-1
56042,0,c-1
56061,0,c-1
56208,0,c-1
56293,0,c-1
56300,0,c-1
56315,0,c-1
56709,0,c-1
56740,0,c-1
56783,0,c-1
56831,0,c-1
56838,0,c-1
56863,0,c-1
57457,0,c-1
57470,0,c-1
57587,0,c-1
57630,0,c-1
57637,0,c-1
57644,0,c-1
57701,0,c-1
57708,0,c-1
57715,0,c-1
57759,0,c-1
57766,0,c-1
57773,0,c-1
57811,0,c-1
57818,0,c-1
57825,0,c-1
57865,0,c-1
57872,0,c-1
57953,0,c-1
58285,0,c-1
58635,0,c-1
58643,0,c-1
58655,0,c-1
58669,0,c-1
58722,0,c-1
58729,0,c-1
58744,0,c-1
58843,0,c-1
58857,0,c-1
58927,0,c-1
58940,0,c-1
58967,0,c-1
58980,0,c-1
59036,0,c-1
59049,0,c-1
59124,0,c-1
59138,0,c-1
59215,0,c-1
59228,0,c-1
59274,0,c-1
59287,0,c-1
59632,0,c-1
59699,0,c-1
59724,0,c-1
60034,0,c-1
60351,0,c-1
60410,0,c-1
60425,0,c-1
60702,0,c-1
60798,0,c-1
60969,0,c-1
60983,0,c-1
61011,0,c-1
61128,0,c-1
61145,0,c-1
61267,0,c-1
61284,0,c-1
61534,0,c-1
62302,0,c-1
62470,0,c-1
62893,0,c-1
63198,0,c-1
63211,0,c-1
63311,0,c-1
63330,0,c-1
64446,0,c-1
64474,0,c-1
64938,0,c-1
64945,0,c-1
64952,0,c-1
65048,0,c-1
65311,0,c-1
65318,0,c-1
65414,0,c-1
65421,0,c-1
65428,0,c-1
65497,0,c-1
65745,0,c-1
65759,0,c-1
65804,0,c-1
65821,0,c-1
65956,0,c-1
65963,0,c-1
66002,0,c-1
66170,0,c-1
66190,0,c-1
66212,0,c-1
